annee,conso
2014,4.740510137253822
2015,
2010,5.5599557585063835
2017,7.057262338140326
2014,7.682066042890554
2019,8.355756473251674
2010,3.684244821090701
2012,3.5516565351011042
2013,8.023208880439807
2014,9.925771752109902
2012,7.9466083021810014
2011,2.457501178877302
2013,2.448159823537587
2011,6.497222431847156
2012,10.37582144305417
2018,2.7937009661436143
2011,5.42407878878619
2014,1.06678440258445
2015,
2019,9.680083758288085
2019,7.295407160341094
2010,8.439813917807232
2010,9.713357884139455
2019,6.23229498475608
2016,10.204964481029128
2013,2.2174517299629075
2017,9.257212025998292
2012,2.8148985052418687
2012,4.918275332939803
2015,4.138781391587443
2017,3.3437463021372027
2011,1.6243951536125303
2010,1.4490141607864873
2014,2.8974866910406174
2017,3.8150655856436724
2013,4.3216483964416055
2014,7.5294771503779625
2014,4.310488672402819
2018,5.33620542981642
2011,10.4876406057298
2012,8.195700773552037
2017,4.080697081118848
2012,8.144643655800147
2017,1.6513113713589913
2018,8.706568224818575
2013,6.638531997248859
2010,3.2275863303755328
2010,1.3247882317793793
2015,7.850184542727752
2018,1.056970068195179
2015,1.118997393123076
2013,9.507050988517527
2013,8.562571484837692
2019,9.519387518770893
2015,
2015,2.147804585475768
2019,2.9737483679790655
2010,1.9996701300020538
2014,10.02000536933706
2011,4.855843325991799
2010,9.313403733447771
2011,7.787056504704627
2014,9.517221699849394
2011,3.5071638585608778
2012,6.537814997083975
2014,10.415101652198436
2011,2.6548543350799094
2011,3.274956801531065
2017,5.353374276273666
2010,9.191623886597228
2018,7.964130164563377
2016,7.601263452558865
2010,8.424024112595951
2011,5.466789464523069
2011,10.30625951307727
2010,4.6112187980693475
2013,2.2670902002111974
2010,9.068680010079278
2018,5.581719897576402
2011,5.963155673086682
2018,4.114478034934799
2018,9.115058697783404
2017,6.859073660258498
2012,2.3153613892794813
2015,8.498279643379705
2010,1.1860349261271022
2017,2.901787184215984
2016,9.988551021846241
2019,4.183955802702647
2017,8.944944047367095
2010,3.8847502852391105
2017,3.29278708732944
2012,7.220417439268539
2018,8.59063367140583
2011,4.0242184581914
2015,10.596075942232666
2012,8.99521473150235
2015,5.246462105150087
2014,3.4101152012506244
2012,10.428472717770424
2016,10.690111491569521
2011,3.3707042905386677
2012,5.408416983670031
2012,6.944872593066448
2012,8.039477776711966
2014,9.773580616095991
2018,8.013824053148511
2011,10.261019906831233
2013,3.0479788467497584
2011,10.403193031107207
2010,3.208762647572823
2016,10.653401624193727
2011,8.630006848823257
2018,2.5776909699590744
2012,2.6223357859023313
2013,5.824982248943329
2011,10.91004845742574
2014,10.255936170116225
2015,
2015,
2017,1.0750485650087773
2019,4.839521893239154
2014,10.052811488006013
2011,8.002436133557737
2013,4.2508625554962824
2015,
2017,1.9735901983137396
2015,
2015,
2017,5.9221680745721805
2018,4.235114747098752
2010,9.152499400051441
2010,4.460071497833859
2011,2.2761636206188287
2016,3.6878869399660466
2011,2.757732679881552
2010,7.647099219507333
2011,4.990755178785167
2016,8.880251110518747
2018,1.2744208460673947
2011,6.772970709978256
2011,7.118053420635424
2017,9.267420192491372
2016,1.7429797792849424
2010,4.94179321624339
2010,2.4356311127757184
2015,
2019,8.500222848469624
2010,10.134989075143348
2017,5.394230650012646
2015,
2019,3.7193476339558096
2012,7.8462965951314425
2014,10.990395760182361
2015,8.627283837718984
2013,4.074813138035875
2012,7.846602616514325
2010,4.432510681316842
2014,3.301195948794892
2016,5.258526460730233
2016,10.172622669404342
2010,3.1892396958111284
2010,10.008828307061364
2013,3.686529910621711
2017,4.6271109741754595
2015,
2016,10.126542329136784
2012,10.275509505368637
2013,1.6175885484068033
2016,7.5633335843388245
2018,6.712175246785197
2012,6.121111066373695
2018,4.809109703395067
2015,7.818818312742292
2019,5.296845290748671
2017,7.988342020541629
2016,2.2300339400847147
2014,3.5387944422525988
2018,8.34120187848237
2014,10.450432280863243
2016,9.496296847422329
2014,7.442426664871796
2017,5.984591584877176
2010,4.901151249240465
2015,1.9750364596490346
2014,7.797151905506702
2019,5.451591940536911
2016,3.3886283411061893
2019,3.838292071633577
2019,8.627879477994906
2016,10.20679196169207
2017,4.224871928318077
2011,10.524916658949852
2016,10.961623241914843
2011,8.017050640378029
2018,10.68443432417679
2018,8.781752458135022
2016,7.678545939683303
2018,1.6907874188530227
2015,
2016,8.607506953793889
2012,8.443257018200747
2012,6.371258499916775
2011,5.0235062085519955
2014,1.8662883294940205
2011,4.276887110372729
2010,10.217886960458447
2013,5.8603384209315825
2017,3.2568411856234984
2015,
2019,1.2337324540738706
2015,7.504939271830356
2018,7.660900927846396
2017,10.411749850300286
2014,10.57908197051524
2011,9.810561591775784
2015,
2010,2.705700167900228
2013,5.489410953943663
2012,3.9575255384848917
2016,8.192110463012222
2012,6.986676208947315
2016,8.572385054171143
2011,5.289367680358885
2016,3.9970629353079383
2019,9.167906791537689
2015,
2013,2.07250987883865
2012,7.38588893916914
2014,5.463846249273176
2011,8.444456256384491
2015,8.567833834760222
2012,8.469759645535326
2014,4.071326790748866
2017,2.2070108320091997
2019,8.704759080850863
2015,5.440744697873691
2010,10.978121613721754
2011,6.711325741170198
2015,9.276577709634223
2019,4.7378264929902825
2016,1.8396316871216314
2015,4.054149937447013
2014,9.830087768893252
2015,
2012,9.355389348624936
2018,6.686957321523494
2010,10.139164734492528
2012,5.355896434118579
2018,10.52426580987247
2019,1.763938719679822
2012,4.044979553614354
2015,5.8977962185158805
2018,8.714269248642243
2015,8.932251600709685
2015,
2018,4.82312431725019
2014,6.268512738296218
2016,7.648830404462396
2015,
2010,10.263832102041636
2015,6.581403193666057
2011,2.7422807639944193
2010,1.90597536111098
2014,2.409999791046812
2012,1.9588122332791826
2017,3.4995759985746533
2010,8.187637520801214
2014,10.124018776401496
2018,2.0128121658702547
2014,4.461703314355726
2019,7.736958615288485
2010,6.096983132184389
2014,8.10581143540373
2010,4.288693510834147
2014,8.70140587071105
2016,1.6317860266748454
2016,9.924774856357491
2016,3.3830107200785946
2017,5.679249979422649
2019,5.774883096423739
2018,8.36453725381543
2017,1.8296671256716748
2015,
2014,4.022719752079917
2016,9.836901997315994
2017,5.849719890011235
2015,
2017,7.7400436413743
2013,9.785755945871754
2014,1.4105753947791047
2015,
2018,3.4133935608986867
2012,4.78026211501214
2015,1.7735099460060157
2019,1.2557770622621447
2018,7.462500386296113
2014,7.534181422054117
2016,5.576112353413832
2012,8.659962315784536
2014,6.156289122333292
2017,1.2500212783432543
2018,3.9053252851755165
2013,5.0994885509281875
2013,10.023603905449196
2016,1.6385119442048037
2018,6.757715088199093
2014,10.256298200617096
2017,7.75159896083767
2010,4.660151641135972
2011,3.5023679806978203
2010,6.150686935717438
2015,4.470592021879706
2016,7.174670562204556
2013,10.885445661200198
2012,6.2267939462013056
2010,5.74618746063297
2018,1.7029350844827609
2013,4.641947861813472
2013,1.1411611391497525
2010,4.36568649536101
2012,10.115087703968936
2015,
2013,2.162860651768373
2011,1.7030792810826914
2013,3.9242056994383803
2019,9.585895604553603
2015,9.38975005447193
2015,
2019,1.9936849737277753
2011,3.3149395465863245
2012,9.294517490447802
2016,10.525580967995879
2018,4.190562685464284
2012,3.7423921710292154
2012,4.31956929950051
2010,6.369685567014708
2014,5.5600976096481025
2017,7.458635037155198
2011,1.6720998292696811
2010,5.854135364911673
2015,3.811180855858597
2015,6.438258544495387
2013,9.624752393770896
2014,9.058136422215007
2014,7.140095613345032
2018,5.038284321815291
2012,9.364264379118135
2012,6.103631688980386
2010,10.686692320823669
2010,8.363750163364601
2014,10.749111711005757
2019,4.39976328462713
2012,5.767822404375862
2019,6.618827294282566
2018,1.2204648902500739
2012,4.162163913785545
2014,7.240709301182779
2018,10.537605066765067
2010,7.701417644512303
2018,8.509940070263614
2011,1.9517340494031024
2018,1.4916834817516624
2018,2.737381686286793
2018,9.86091044984214
2012,9.231731585557569
2011,3.1308778819610064
2016,4.447632125487964
2019,9.043311657449944
2016,8.698248471148045
2016,2.031082695175547
2017,4.589019493893423
2010,4.2245331049714965
2017,5.947143172064804
2016,2.0094905271634014
2018,8.480512158210066
2015,5.238251597746302
2014,7.515003673248905
2016,9.068040755889188
2010,6.2048438977637845
2019,5.672929874247252
2014,6.793495903634568
2011,9.6934395033892
2017,10.421487060253433
2013,2.198821977929171
2012,2.045923629619405
2015,5.8502884715177395
2014,7.179271825149469
2011,1.7673878268072276
2014,3.2510755490165657
2010,2.9415886481814324
2011,6.078038233725667
2014,1.747069978187509
2014,3.474929846945165
2018,9.030890917032078
2018,7.545171668826728
2017,4.763470186108929
2014,5.027287103998938
2010,9.222191415301353
2019,10.968782785810745
2015,
2016,10.685302013876855
2014,3.805657920020157
2014,2.3793744842717004
2019,8.079883316327443
2019,5.447112272630291
2012,2.9934398379543863
2015,
2019,2.794337759868144
2015,
2012,6.454165602841304
2011,5.286531391519119
2016,2.0244803702498038
2015,
2013,9.423755431951198
2018,9.197562094689115
2016,2.9240174432187986
2018,3.8530484403904
2013,5.066250220654219
2014,8.323743765937017
2010,9.7170668993182
2017,6.377910970546713
2014,2.506683491430959
2015,7.58531725508934
2015,
2017,6.2915472390709635
2016,10.481538827983307
2011,6.898191642168241
2018,4.0509457397205555
2010,9.085407303496888
2014,1.4159745860892794
2018,2.5574003230195776
2010,1.6419433998795965
2016,8.656500716599723
2013,9.643493069956527
2011,6.3245353394831625
2018,1.1809201297869367
2015,5.26703877360355
2013,3.496854746724886
2019,5.347901277024146
2015,
2010,1.6929038058394632
2015,
2019,6.999795341524409
2014,8.089524027608823
2014,1.8505222054281558
2012,1.6113117807114854
2011,3.3050284932006204
2011,6.737185527869631
2017,5.954590821263821
2012,2.8478868732128086
2011,8.059752922712807
2018,1.70218916203861
2017,9.022196070779561
2011,1.6899948474044881
2017,7.955359386808681
2017,8.492491861832622
2017,3.1518961371279675
2012,10.727475830211258
2010,6.098102611778725
2012,7.017690975298424
2019,6.2164084432684135
2011,6.937059318837205
2017,2.2670911997101197
2010,1.5773648029541545
2012,2.053640694895649
2012,5.001913713490749
2013,2.174650282356416
2015,5.837267923992887
2012,3.3479164780271864
2019,6.909350078975228
2011,2.191925194952935
2018,7.177247747121502
2011,4.895493878107764
2018,9.830422273598701
2017,10.72982481006448
2014,3.383385997344163
2012,4.268833821984138
2019,2.7974079848246536
2011,10.352182300320695
2011,9.132568624044952
2018,2.215583630619421
2019,1.5539493459398803
2012,5.307419334433792
2010,2.4813011676033536
2018,1.4716020050064473
2011,2.509416184526878
2012,2.751303242263514
2018,2.729802111841352
2014,5.222649485415472
2019,3.250215561433082
2019,8.262540563823963
2017,9.49378511281577
2016,7.375770034146198
2012,6.4056013424203595
2013,4.204566391447451
2016,5.96987151134169
2011,4.471224268227207
2019,10.154313230876665
2017,5.860005140103912
2017,2.4326119369082146
2011,2.5982266732763217
2012,4.627617566772353
2010,2.5725242599006406
2010,4.5442419100522295
2014,7.5669536356726255
2018,5.665783599531569
2017,6.288495559798768
2017,4.302270759316071
2012,5.998707637332873
2015,10.808149458123546
2011,5.823814930060034
2012,9.406728135078547
2017,2.2336721423961263
2013,9.163036576475399
2013,4.217640535771706
2017,8.076673331497982
2019,3.627024466852138
2017,8.606690507492818
2011,9.53941542238565
2013,10.488759843064528
2018,8.83502948455384
2018,4.985727383582719
2017,9.576401148835947
2015,
2011,8.345490091217636
2019,9.903583623183996
2016,3.918568716409471
2010,10.770159658435446
2014,6.304544468204643
2012,7.92860706048653
2011,10.969933976682592
2012,5.972135987345391
2014,1.4588220039210211
2013,1.994778741466743
2019,3.0664169307728617
2013,10.857597667913314
2013,9.372249011281635
2010,6.590091660132558
2011,4.847133801345143
2017,6.863101442587374
2014,6.235286890385826
2018,6.850296343723197
2015,
2013,7.523161129662299
2012,2.688163276560074
2013,3.293126149036012
2016,7.214920679421592
2018,7.223493259227312
2014,2.796950339150839
2016,7.109219701163048
2012,2.9635454158212964
2019,10.92525563659978
2012,4.110248087436589
2011,3.6122822825633154
2015,
2010,9.247997854974631
2016,4.448597587653123
2017,10.869471253708335
2011,9.023996733487294
2019,3.4680999359779987
2017,5.744836485181439
2014,9.256289933229034
2011,5.671216467660214
2014,5.624792935030585
2011,7.209518539611535
2019,1.4422788921929754
2010,2.5792281931546315
2010,5.206385482238013
2010,10.277047422783326
2014,5.567550211691456
2013,10.482458788709064
2013,2.544809121117959
2018,1.6223716595019602
2016,5.449797597342343
2016,4.583364989315778
2012,3.010025170180909
2015,
2015,
2016,4.186390760899252
2013,1.7464884579348796
2012,6.3823988220734575
2018,6.191520034005537
2016,1.8195253038984773
2014,7.356854627592129
2017,5.26976005573136
2012,7.16933850652276
2015,
2012,7.267699663544926
2018,2.5416204032323924
2015,4.130718551901581
2018,7.511452535747018
2015,
2015,
2017,4.065774078667922
2016,8.499058547955435
2013,3.9058874123541925
2013,9.648611588103321
2011,5.651871481837858
2019,1.3039058807192707
2016,2.156537459036592
2013,6.466322009173492
2010,2.5827147768379923
2012,6.6662452768510905
2019,7.133876546046206
2010,4.37760117598835
2013,9.287093206734738
2012,6.1666472148826434
2015,10.381110168578399
2017,8.610286809084638
2012,10.610583063771594
2011,8.97429570415511
2019,10.877721177736728
2016,7.734950379907366
2019,3.8417106314910576
2014,3.5854695099856198
2018,9.735864869926257
2015,
2019,9.99667778241842
2015,
2017,5.440692257110791
2011,4.603815405230674
2011,9.85416945286842
2017,10.755701189092541
2011,3.657640688296816
2014,9.845957694151895
2018,1.294133938426181
2015,
2011,5.442923580507042
2016,1.0377600471749806
2013,4.411742006589615
2010,5.642104544804261
2013,2.7199308193153593
2011,3.040922595502156
2015,2.5482211560375827
2010,4.297984036989669
2011,1.6054620396575072
2013,4.934570309234883
2015,8.629015119073246
2014,9.213332151351995
2014,6.198366443173244
2017,6.984194802965046
2016,9.806975796139985
2017,10.084314833156892
2019,9.932340210132985
2015,7.551016209030786
2010,8.113261698532895
2011,2.0510360538155106
2012,3.8928087808035574
2014,8.772228482175784
2018,7.260609284089864
2017,4.954336152816217
2016,2.878227399390251
2013,10.486324325557586
2019,8.44517896687908
2019,2.169636040587234
2013,1.4030369959352365
2010,6.137039715846967
2016,7.4272872668721455
2010,6.79533492178805
2017,5.654670665149624
2016,3.995866924134246
2017,1.378365784177972
2017,4.724507488208743
2017,2.107030290775166
2017,2.2644668077940437
2012,9.846268495925496
2014,6.750922746212702
2016,10.027549829858849
2017,7.633209368913975
2014,10.039901240453304
2018,8.792477490499728
2011,8.962472601127619
2017,10.215941493746302
2013,2.155360188813901
2019,10.028926472426267
2019,2.8283020087086777
2017,4.455069843519761
2012,3.6918825808014715
2010,1.345159645175166
2013,7.772711952180234
2019,6.212237915485211
2011,9.060490739629389
2011,2.3885784771372878
2015,
2017,9.669198938701978
2011,2.3784686897856324
2013,1.5859691079953033
2018,7.67642400648357
2019,5.226272019823183
2019,8.546211214246853
2010,5.790055329692237
2018,3.282481475495831
2014,3.9876696410588552
2010,2.8374156903798022
2019,8.681675735426253
2017,5.623075209324677
2018,7.543546313239036
2013,10.757351674352847
2016,7.059231355794822
2012,1.786351732189483
2010,7.468146677884178
2013,7.568286107538266
2015,8.00665867876402
2010,1.9377192097059073
2015,
2016,9.488361725756828
2015,5.496939683594624
2016,8.041243922049873
2017,4.947119140398344
2012,4.946945278621868
2019,2.2435584072026096
2017,7.508267010680681
2013,3.8807645459748334
2016,9.69034171432409
2011,5.882161384379401
2017,2.3266516964090567
2017,2.0918927326532946
2014,3.013733151267887
2019,3.6186823039384546
2010,5.002200696249002
2013,2.148805855129389
2011,8.198343593020237
2010,8.322090499008503
2014,2.157692656409349
2015,
2010,4.360901031161362
2017,3.6568686851953327
2014,5.277274466447034
2010,6.604989122620491
2016,9.031314293279333
2017,10.584019751321883
2015,7.643268051590654
2013,5.376152904771592
2018,8.988791014961372
2010,8.110333807214406
2012,5.748518047964514
2013,10.430764458487662
2015,
2019,7.777734313979506
2015,
2014,3.0919016341918093
2018,5.160156938224877
2013,7.926498909490373
2016,3.945202109427264
2012,7.288996908624641
2014,8.674070272419748
2016,9.942487140109034
2014,7.157473818358895
2010,8.930805475109722
2014,9.502605544574365
2010,6.232452078887762
2019,4.5602667880527585
2015,
2018,9.654249584344452
2011,1.0167083980326643
2016,2.619846920776804
2010,4.230396842568178
2018,6.933773913317092
2018,5.494049905412526
2014,7.160547607507363
2016,8.949903698762714
2018,7.238438169211607
2013,8.138179001350256
2012,3.762783554857821
2016,10.95899792366125
2018,3.811596719173679
2012,5.042846132271556
2014,4.638227367398103
2011,9.133348288430017
2010,5.169516945672015
2015,1.0481187997470156
2012,10.356666671875777
2018,2.7055970100522853
2014,5.211884353219192
2013,6.528874392986328
2010,3.9206014858441662
2016,5.618745207890643
2015,7.112146321646412
2019,7.541892450169407
2017,8.247052426285633
2018,9.017835994031712
2013,6.569983363920815
2017,7.530326331816106
2013,4.989682133860761
2011,3.7595727728822617
2012,7.745904278684559
2014,4.679211788637645
2011,6.807374405399981
2018,1.5025918675506336
2019,2.5813550828529577
2012,2.0747326339303087
2016,4.419044860509452
2017,7.480069601409672
2010,1.5279427380644286
2010,9.128933066121885
2016,10.393165540450553
2019,5.238695151204527
2013,7.0950372661747245
2019,9.143495113392872
2011,5.174690421013092
2011,8.812667702062093
2016,10.950568623971286
2012,1.7616373503078022
2015,
2015,4.699017621710228
2018,8.225047994574858
2014,1.899730653407037
2010,9.324292488372969
2018,1.0218478837088543
2019,1.3970296652290772
2016,4.24324118081544
2012,9.113562917705517
2013,9.712207964785364
2016,8.708425924665503
2013,3.901544814527872
2018,10.60591366016767
2013,6.594648479940545
2018,2.8827739659887968
2012,2.7949918604557267
2010,8.41437464779129
2018,9.564609303015228
2019,10.263187614394347
2015,
2010,7.404637736895927
2017,2.447693843198582
2015,
2019,8.733209764281455
2010,7.612360831990959
2019,10.945299827829938
2013,10.941541442344217
2014,8.39834204094651
2019,9.072069714331766
2013,5.717192994784295
2018,3.8816229385704117
2015,
2010,4.430578700932441
2019,7.638981578822239
2015,
2012,9.591861052502933
2014,5.88532646780558
2013,8.26247057425821
2013,2.87842999277269
2012,6.5101685169665675
2013,4.785416370013907
2019,4.690201115461581
2017,10.560830832459981
2012,4.676016355427389
2013,6.5731821678940685
2014,10.203431610252359
2014,1.6023958231297766
2018,2.0557582858025594
2015,6.191960765333047
2014,1.5247090659182052
2017,3.1694063168885824
2018,9.292362082108651
2019,7.5237951490972845
2010,10.497877265941412
2015,
2017,4.183825883612186
2013,6.436543046221054
2019,9.32782366861449
2014,3.8399059864462197
2014,7.067635683501178
2018,10.026666406132799
2011,1.2957600355768986
2019,6.20287618960659
2019,1.2522472937548503
2013,2.1267225058861143
2017,10.519079314527715
2018,3.0330327144325833
2012,7.038508171240762
2010,2.6441552671737125
2018,8.95747524022293
2011,6.585773117097547
2013,5.57553229772093
2011,7.618461790310663
2017,5.242356735223566
2018,6.39129010872494
2013,2.8927898417957745
2013,9.93388160925178
2019,4.961011365269403
2010,10.891801936934522
2014,2.8406076310800055
2018,6.639717989555897
2014,1.310442102320403
2014,6.777191858104132
2016,8.669249054346004
2017,2.9554191709938076
2012,3.198794323322347
2017,6.131795682597575
2013,9.962058051124108
2015,7.318060458109573
2017,9.83631818631308
2018,7.977962697502042
2011,2.8035750958297614
2011,10.14835879608746
2014,1.773048436008018
2018,8.399999435106063
2014,4.933571713191246
2015,9.460151053456638
2012,7.893054024715422
2018,1.918504364145497
2016,10.858785230169666
2014,3.97904348977041
2012,4.8945531851866555
2017,9.729362492693847
2017,7.120902880149279
2013,6.088572408896246
2012,10.561798752147485
2011,8.143054891724944
2011,3.223986948714426
2011,1.7378409567674904
2014,2.4084253702848293
2013,4.012001722883639
2011,4.692853944579259
2010,9.957968255036317
2018,8.228656377245066
2013,9.634601932176954
2011,1.1680806918642286
2011,9.243104264321596
2016,2.6736160525645882
2016,9.975658283892916
2012,4.7465852397060795
2018,8.080090036498786
2018,4.6474512791846365
2014,7.839635567046825
2016,2.559787233223976
2017,10.813938180216459
2010,3.254492593363009
2011,6.25625516397874
2014,7.954093846685928
2017,9.400241772121298
2011,2.5284546935380283
2010,6.061538309595186
2017,4.408558158030223
2012,9.280661054855589
2019,10.314366951420705
2011,3.475794920258867
2010,8.102707452872673
2018,7.3783613058230575
2015,1.9785332291453408
2012,6.70856426317315
2012,7.881639055326621
2013,7.548310661235246
2012,6.391757839863769
2015,
2012,6.030176431376669
2018,1.1573711843246717
2018,9.969167288670533
2014,5.018503363675261
2011,7.591160543497346
2013,6.308174335212078
2016,5.8665845629181925
2012,2.062439389207954
2014,2.0267536128165644
2019,9.329492185985995
2016,3.991843568032635
2017,2.8997799277320526
2017,4.814481883625982
2010,10.670793512430773
2016,10.299028568728172
2016,9.253443267535115
2019,6.951649365010708
2017,9.530600510284305
2014,10.60323072027369
2012,1.519266108319204
2012,8.728650280202352
2019,6.502704660519187
2019,1.7173775101769075
2013,7.693136954151805
2017,4.888865223116643
2013,3.5385194065847827
2015,10.339989626496987
2013,7.5557209188061405
2011,8.019410144103245
2016,9.205718773457471
2019,2.8537505904918805
2013,1.0210161241247442
2018,1.2010053219191377
2010,1.7194293140043184
2016,9.517981776533928
2019,4.146615476283503
2016,9.548201540649945
2019,8.812468259657457
2019,7.027010901981895
2016,10.297570125024441
2014,7.439270279712861
2018,4.979340235142517
2019,1.326038661211504
2014,6.690877272649652
2010,2.3348999587805532
2011,1.6934697124815692
2014,2.7354720601327367
2017,8.326229355059564
2017,2.4896507380646473
2010,9.311076184047597
2017,9.627140201226645
2011,4.443089760782899
2017,1.0894271062499163
2010,2.1682730601844615
2015,
2018,10.52916522467509
2013,5.0855214756852885
2012,7.468069844148699
2017,8.762381384493779
2017,7.244817785365662
2013,7.167932148784626
2011,5.991045001891985
2012,3.1793897164886147
2014,9.368763163786102
2014,9.743502575693837
2018,2.9726654315293493
2016,3.2889781759023418
2014,4.5652851148566675
2016,4.714496473492397
2013,6.0392450124738435
2011,7.304386600141882
2016,2.1281162935560998
2010,7.91643764038465
2018,2.100948406034139
2012,10.062593784828767
2018,9.43294539005387
2010,1.4370790015409731
2013,2.662402602025641
2012,7.986930501661664
2011,2.16706770102469
2017,9.63926206517446
2017,7.605315078024433
2012,3.9044769838777205
2018,3.791423746054975
2012,3.9700428088375808
2017,10.63610328326627
2015,
2014,4.133377369489874
2018,7.040278896952389
2017,3.093931920364275
2012,1.9397593716471986
2016,6.246431369167841
2016,9.664344309814316
2013,8.277482441882487
2017,7.480566541719862
2017,10.60185448235993
2018,7.637189819358796
2014,2.0764767205289285
2017,2.3669988237835042
2017,7.777667728653797
2019,4.1159560078913975
2014,9.458345895262486
2010,10.972983993152798
2016,3.2568855663883824
2014,4.3657351598326795
2016,2.0052183573926152
2017,10.91552901818807
2017,7.496276627283702
2010,10.085099688853541
2017,5.157587042025863
2010,5.094308243648199
2019,9.967573453106747
2016,6.5274244784873305
2018,5.08226278471866
2017,9.174280270112497
2014,2.691243494024064
2012,10.072028133370706
2015,
2011,5.730215167303563
2011,3.507861059026327
2013,8.17397618627814
2015,
2011,2.9416899003528068
2018,10.099743880015637
2017,6.371592149042302
2014,7.305383689075005
2017,6.917822961813074
2012,1.7997102973778059
2018,3.5115761875194256
2018,1.6769724541338418
2010,7.46031765321696
2010,10.672762538163967
2019,9.132124672814129
2014,5.943991313426426
2013,1.4147123764418048
2017,8.467890117680165
2017,7.9489175190618555
2015,5.423192430048416
2018,10.43542579778552
2013,6.494242224545066
2019,5.094175484203909
2015,
2015,
2014,7.603556979900032
2013,5.760766331264257
2011,3.954934718466556
2012,2.693231462910795
2019,9.646540108401755
2017,2.263764996642588
2013,8.98727855759903
2015,10.820073914009459
2018,9.685447445299753
2017,9.62630043324243
2013,9.42980770691628
2018,7.508413408926054
2015,5.716236855979407
2017,10.423136811547662
2013,4.533545183133167
2014,9.12264500786901
2011,1.9230481428088677
2010,8.686718672078756
2012,8.479572770258187
2019,6.030708410011413
2011,8.166949908982012
2017,6.561152043825725
2018,6.061314010944624
2013,10.63519740035973
2011,8.776381045520324
2018,7.618795796625979
2012,9.981549883159058
2019,1.6821831305611148
2012,5.661482689432951
2015,
2019,4.171912031298997
2019,4.323344792067178
2011,2.4033192880306666
2018,10.849389254733156
2016,9.893370112840431
2017,6.164744621754465
2016,2.64324725605548
2018,2.0524437519002463
2017,5.716479382554545
2016,2.7790910653413885
2010,9.921051280191994
2013,5.7362882319111925
2016,9.231052471007908
2012,10.392683782828643
2010,5.787668423902422
2018,10.716848871666496
2019,2.819989856330937
2013,4.313017707284659
2013,1.2838530321772958
2016,10.702029394465526
2017,10.301274284526333
2014,3.7097437167266714
2017,10.532681084800823
2018,10.232768506043382
2013,3.798572088390542
2018,6.03357926417237
2017,10.591582294949765
2016,6.961085112474933
2013,8.34512536746712
2016,4.6309550186514485
2015,
2016,2.904921679155982
2014,1.7502347655356456
2014,3.8649544770972324
2010,3.4604145462154134
2018,10.725335291701597
2012,7.047737437058669
2015,2.4126276184453013
2013,7.159751376454366
2013,5.23924598326999
2011,6.187450634940445
2015,
2013,4.682247641426521
2010,6.3197437884615795
2012,3.7135257144608738
2013,3.1925867168240543
2019,3.659137962836551
2015,
2010,10.161621446384947
2014,2.0180021338308443
2013,5.851681379928884
2011,10.38119338320663
2010,1.2664132302499722
2010,5.197262597996346
2019,8.507683014273544
2016,6.752681851673673
2019,5.9441958746143335
2012,5.190337425836784
2015,1.1024865876360792
2011,2.14518823983486
2012,3.0584809354845692
2016,3.1928273039873245
2015,3.2838429433642817
2015,9.069069781885522
2015,3.6915778414367497
2011,6.061828301311104
2012,2.1191128200982825
2015,8.425829742697681
2019,2.9996085073757577
2016,6.016343149331739
2012,3.4235741520685847
2010,9.036424885550217
2018,4.475122557189473
2015,
2017,3.3052611844608126
2016,1.647873673884033
2015,2.3895821296727204
2016,1.8672308006147167
2017,9.544028901279223
2015,
2013,10.769181051421722
2018,5.69552306960291
2012,7.97761856603219
2017,6.4076948572342385
2015,4.711166368283343
2011,1.395927434083877
2017,1.4379159955459855
2010,10.456175800569577
2011,8.282816564095434
2016,1.6455780258257948
2016,8.830581174923722
2011,8.769045358475864
2019,5.346038853069485
2019,9.162850220226208
2017,7.256985053621465
2012,9.254720279398256
2018,8.062165419746997
2013,6.736826586352888
2018,6.318237445580318
2013,9.208197538765495
2017,1.2761357525188002
2017,5.615128756436164
2011,8.66961269999403
2019,3.57258724820817
2014,5.868959385658017
2011,10.311637818959909
2018,5.662736910235109
2012,7.636164884231998
2017,4.991995363363872
2016,9.323794995581018
2016,1.2315808350029946
2011,10.517757356069277
2016,8.159355585758021
2018,7.037477830817907
2017,9.619334050195068
2014,5.392598878357676
2012,7.106998030409633
2015,
2015,
2013,6.258851733393799
2019,8.295253794675888
2019,1.060762668466653
2012,3.0477035435966764
2011,8.612591436751703
2014,7.5898882816755355
2014,1.7122619352422543
2013,9.13843530979393
2016,2.3757500334766526
2017,3.9923090247288453
2015,4.099883966899712
2017,2.7613692626502067
2015,
2015,
2015,
2017,1.6192070035916442
2013,4.098924039401158
2018,5.9729278841251965
2010,9.719782303107023
2018,4.428817643991167
2013,8.021067645889042
2016,4.3635332958429265
2015,
2014,5.659549065222942
2014,5.974388807872358
2015,
2015,2.3582265327406375
2016,3.017691297100531
2010,5.428955229164771
2013,3.5824014280591188
2010,3.5019935411570646
2011,1.1680830724947457
2014,8.534299323384902
2011,3.9427701551161753
2016,10.01131505333775
2014,3.2320630908331154
2010,3.8435112829794384
2012,2.1431657389953953
2014,1.350533098913851
2012,3.227078041047925
2017,10.032025085446996
2013,5.075778581973378
2012,7.014961970279585
2011,7.949529936847959
2010,5.621901355537399
2016,10.833673936621777
2017,9.68251399062141
2018,9.095345045466367
2019,7.103922094911205
2014,10.503033340649283
2013,2.1988628799536127
