date	idc	idr	price
2016-12-18 19:47:45.068274	717f1c7c-245a-4399-8f9f-34928b89379b	034626e5-8525-42a8-95e0-1790ec38b97f	100.0
2017-01-07 19:47:45.068274	717f1c7c-245a-4399-8f9f-34928b89379b	f02f6fc7-cd4b-417f-aea8-142662a52f0b	80.0
2016-12-02 19:47:45.068274	1a02a156-d05d-4827-ab9b-7f58243a8e62	b59b0d1c-e31e-49af-aa01-a3b4742c86a6	70.0
2016-11-18 19:47:45.068274	8e36c93e-8b58-4c29-b9bc-67418eebbab0	dd140502-326d-4dc0-b298-f64ca38684f5	65.0
2016-12-06 19:47:45.068274	8e36c93e-8b58-4c29-b9bc-67418eebbab0	fc081326-fb24-4d4c-855f-359e604ad1c0	65.0
2016-12-07 19:47:45.068274	8e36c93e-8b58-4c29-b9bc-67418eebbab0	892054a7-6f75-4e9f-af2c-05501425cf63	65.0
2016-12-08 19:47:45.068274	8e36c93e-8b58-4c29-b9bc-67418eebbab0	67c76057-d355-4839-b5b8-ab5fbdafdca4	65.0
2016-11-21 19:47:45.068274	ef8bc177-2a92-47e3-8651-7ed2941420f4	8427ab8c-f04b-43de-a203-b192e9d4dd25	70.0
2016-12-06 19:47:45.068274	ef8bc177-2a92-47e3-8651-7ed2941420f4	dd118918-0893-4349-a835-9acea3dd39f7	65.0
2016-12-27 19:47:45.068274	ef8bc177-2a92-47e3-8651-7ed2941420f4	94110f8a-665a-4a12-aa16-c663c56ff1c3	65.0
2017-01-10 19:47:45.068274	ef8bc177-2a92-47e3-8651-7ed2941420f4	35e35808-3a32-482b-aa29-bfec136d9865	65.0
2016-12-07 19:47:45.068274	f8531544-b4eb-44f1-98b5-a945f81909c6	fefa699a-8189-49ad-8fc5-3388d0ab9fb6	80.0
2017-01-01 19:47:45.068274	f8531544-b4eb-44f1-98b5-a945f81909c6	b7b51bf3-cb41-41c6-ab8c-1d41933ece14	95.0
2016-11-24 19:47:45.068274	270c555a-eec2-4a39-9d9c-e31d97d8d930	8ec4a205-f2dd-4585-a432-ef4466517e28	70.0
2016-11-26 19:47:45.068274	270c555a-eec2-4a39-9d9c-e31d97d8d930	de17ffae-9fb7-4006-ba7e-ede54735b366	70.0
2016-11-25 19:47:45.068274	c1c1c590-fbc6-460c-bedb-ed1c500db47f	b145b6e3-85b5-46ef-a5c9-455a097da552	70.0
2017-01-12 19:47:45.068274	c1c1c590-fbc6-460c-bedb-ed1c500db47f	f00f7241-47eb-43c9-a0b0-62f61853f238	70.0
2017-01-11 19:47:45.068274	a4081f89-a9fe-4bde-97c0-66391e6b907a	a6d4219c-3538-4e16-8e25-b92031add920	85.0
2016-11-23 19:47:45.068274	3e07c0eb-13c2-41a9-b39e-edf25ead7ba5	655de017-492b-4085-83a2-02e8e1fa1762	75.0
2016-12-01 19:47:45.068274	3e07c0eb-13c2-41a9-b39e-edf25ead7ba5	a3f91a14-1065-4634-841d-d88d2fcf004b	70.0
2016-12-31 19:47:45.068274	3e07c0eb-13c2-41a9-b39e-edf25ead7ba5	40f62c52-3642-48b2-8dfe-9270bcc34de9	75.0
2016-11-25 19:47:45.068274	ba0ab63a-1b1c-403e-bdf3-52c72e2d71fd	4520b57e-0fe1-40c3-80e3-a6c25968d855	75.0
2016-11-26 19:47:45.068274	ba0ab63a-1b1c-403e-bdf3-52c72e2d71fd	ce13bfde-8f33-427b-ae8a-2dfe9717bd64	65.0
2016-11-30 19:47:45.068274	2141ee19-08a5-49cc-90b7-c360971596e9	745bf515-b877-4af4-b6fa-a084dd1da025	80.0
2016-12-07 19:47:45.068274	2141ee19-08a5-49cc-90b7-c360971596e9	f3489ad9-f53d-4782-aaaf-a101b44696d2	75.0
2016-12-27 19:47:45.068274	2141ee19-08a5-49cc-90b7-c360971596e9	84a72c39-312a-4dae-84d7-50535a7a3f89	80.0
2016-12-29 19:47:45.068274	2141ee19-08a5-49cc-90b7-c360971596e9	4ff063dd-822b-471e-baad-6f4cb52e4c39	75.0
2016-11-22 19:47:45.068274	22c3d3ec-5007-4568-b8e9-fb3ab2acdcbb	38dba062-7628-4933-8165-a2898d43ff0e	70.0
2016-11-24 19:47:45.068274	22c3d3ec-5007-4568-b8e9-fb3ab2acdcbb	97ce6c42-1bac-4285-8cc1-839ccecad969	65.0
2016-12-17 19:47:45.068274	22c3d3ec-5007-4568-b8e9-fb3ab2acdcbb	5011fdd7-17fd-4735-94e1-ac227a9c723a	70.0
2016-11-21 19:47:45.068274	92ff3899-c7f0-4d99-aa1f-ecf002e87705	91a81939-d525-46d7-ac55-1188c8f289a3	70.0
2016-12-19 19:47:45.068274	92ff3899-c7f0-4d99-aa1f-ecf002e87705	ff94dc4b-1cc4-47ea-a649-3eea9d45ccfd	70.0
2016-11-24 19:47:45.068274	790b3b0a-1542-4c7b-8b7d-d70e4867c125	effeabd7-f973-4812-abe9-ef733837424e	85.0
2016-12-16 19:47:45.068274	790b3b0a-1542-4c7b-8b7d-d70e4867c125	af498e2e-ae22-4172-8c18-d87ecbbce17a	85.0
2017-01-05 19:47:45.068274	790b3b0a-1542-4c7b-8b7d-d70e4867c125	654a34d3-50dc-4578-96bd-6b92bb3621f6	90.0
2016-11-30 19:47:45.068274	8dc01923-1ee6-4cc4-a736-f9a65c79e7de	793bb361-f3bb-4f11-ae8a-9b2c7f05dbec	75.0
2016-12-05 19:47:45.068274	97ed65dd-0bc6-49c1-9855-327a4a638b8f	5c9eb38f-dd4a-4056-aa69-cbb34520e74a	85.0
2016-11-20 19:47:45.068274	01a754f7-e18a-451f-b781-971d6c56d973	9f668ee1-20a4-4969-9a2a-2ddb55c065a0	105.0
2016-12-08 19:47:45.068274	01a754f7-e18a-451f-b781-971d6c56d973	3b4c3d37-19a7-410e-87b8-f1e2e0a62f88	85.0
2016-12-28 19:47:45.068274	01a754f7-e18a-451f-b781-971d6c56d973	47506e43-43d7-4ad7-a9ca-e90a1be861ea	85.0
2017-01-01 19:47:45.068274	01a754f7-e18a-451f-b781-971d6c56d973	4cd3a21e-01c5-4776-95b7-6c2505bdd1bd	100.0
2017-01-11 19:47:45.068274	0187e4a4-9e4c-4dfa-b3ef-be23fcb9f37c	ecc9e68e-a030-48a4-a413-c7c9d4506e44	80.0
2016-11-18 19:47:45.068274	242c7074-d5f7-486e-a253-64416bc45733	6e6fffa1-b783-4234-86ea-d62dca61cac4	80.0
2016-11-21 19:47:45.068274	242c7074-d5f7-486e-a253-64416bc45733	05082adb-c4ad-4ef7-baed-c546442f52a9	85.0
2016-12-04 19:47:45.068274	242c7074-d5f7-486e-a253-64416bc45733	969a56af-a729-4675-a73c-7a9bee9d07de	110.0
2016-12-09 19:47:45.068274	e34723d2-2e3a-416a-9dc2-9eacd3192291	0a8c6d18-0dfd-4149-9ddd-ccce44bd7308	80.0
2016-11-29 19:47:45.068274	1a3a6387-714c-4842-bc2c-6026955c625c	892eacfd-85b2-407e-957a-9912e5dd36ec	85.0
2016-12-04 19:47:45.068274	1a3a6387-714c-4842-bc2c-6026955c625c	2b514906-fe3e-4dd0-9057-b150ef9a0bee	100.0
2016-12-26 19:47:45.068274	1a3a6387-714c-4842-bc2c-6026955c625c	982eaa3e-7923-4da3-bbd2-465573617de0	85.0
2017-01-14 19:47:45.068274	1a3a6387-714c-4842-bc2c-6026955c625c	44bc3939-221a-4f7a-a58c-cce0991643f1	85.0
2016-11-26 19:47:45.068274	1830e697-f8cb-434d-9e65-accf15973e28	1ad14a71-eed6-47b1-893f-7c72ffcad03b	85.0
2016-12-04 19:47:45.068274	1830e697-f8cb-434d-9e65-accf15973e28	f0983b71-b76a-4eca-96e2-35a61ac48120	100.0
2016-12-08 19:47:45.068274	1830e697-f8cb-434d-9e65-accf15973e28	484d9e71-f867-4a8f-9a38-b6fb50c6548b	85.0
2016-12-15 19:47:45.068274	1830e697-f8cb-434d-9e65-accf15973e28	21e214b4-8ffb-4e1c-9239-f7e7dbd7995a	80.0
2016-12-02 19:47:45.068274	64bdeb8f-e12f-461e-a66a-5d369de8eff7	4d18742e-2a0d-4de4-b48d-a857b39b8fed	80.0
2017-01-03 19:47:45.068274	64bdeb8f-e12f-461e-a66a-5d369de8eff7	5c178eff-c969-45d1-8f19-9c226d9337ef	80.0
2016-12-15 19:47:45.068274	08e81aef-2433-4319-a25b-7a919600ab46	9f849e5a-4a1f-46f7-bb6c-7a2ed1d3f4ed	75.0
2017-01-12 19:47:45.068274	08e81aef-2433-4319-a25b-7a919600ab46	94fb03da-d407-4c23-8969-c03f694800e0	75.0
2016-11-29 19:47:45.068274	cb2650ce-c508-4185-826c-8d39b1db2d14	942df054-980e-455e-9804-363d34cf28a8	85.0
2016-12-08 19:47:45.068274	cb2650ce-c508-4185-826c-8d39b1db2d14	fa2d7edf-ed3b-409e-87b2-4897806ef1a6	90.0
2016-12-24 19:47:45.068274	cb2650ce-c508-4185-826c-8d39b1db2d14	b004b89d-ab79-465c-9cf4-de1da9ccbd88	85.0
2016-12-28 19:47:45.068274	cb2650ce-c508-4185-826c-8d39b1db2d14	23c9266c-842a-479e-b82c-bf406653c4a8	85.0
2016-12-20 19:47:45.068274	fa7bc612-49f1-4baf-850f-7a74e4095343	84da2651-7652-4070-96fa-a599645296c8	90.0
2016-12-03 19:47:45.068274	5c143ae5-bdef-47a0-b375-2a4f8fb50dfc	89ee17bb-e1f0-47d1-9657-8880ac520d72	70.0
2016-12-10 19:47:45.068274	5c143ae5-bdef-47a0-b375-2a4f8fb50dfc	ec7ec1ae-1d7a-4c7d-8614-e67e25083f75	75.0
2016-12-20 19:47:45.068274	5c143ae5-bdef-47a0-b375-2a4f8fb50dfc	650209f2-e402-4670-b8cb-b82a3aa4938d	70.0
2016-12-21 19:47:45.068274	5c143ae5-bdef-47a0-b375-2a4f8fb50dfc	f8f12183-c061-45f6-90a9-e21361e222ed	70.0
2016-11-18 19:47:45.068274	3b94e542-4b1d-482c-9dd0-a3a2a8a20958	5ade508e-67e6-4274-8b5d-7b018f73c767	75.0
2016-12-04 19:47:45.068274	3b94e542-4b1d-482c-9dd0-a3a2a8a20958	7b746c20-772c-4ce3-9364-5bab99c5984a	95.0
2016-12-24 19:47:45.068274	3b94e542-4b1d-482c-9dd0-a3a2a8a20958	856089ca-eb6c-4862-a8da-827a20299f8f	80.0
2016-12-29 19:47:45.068274	3b94e542-4b1d-482c-9dd0-a3a2a8a20958	ec51987e-6d47-4e7d-a6c2-06c9889b1fbf	80.0
2016-11-21 19:47:45.068274	7b7a75a3-42e8-44fc-877e-4a0a1876e6c7	3c685484-f1b2-47f0-b4a6-a69c1f6da496	85.0
2016-12-08 19:47:45.068274	7b7a75a3-42e8-44fc-877e-4a0a1876e6c7	f37cd7b0-cf2b-4a45-97f4-081e07bafe9f	80.0
2016-12-20 19:47:45.068274	7b7a75a3-42e8-44fc-877e-4a0a1876e6c7	f298904c-b960-4f76-81f0-758af80bc9b8	85.0
2017-01-12 19:47:45.068274	7b7a75a3-42e8-44fc-877e-4a0a1876e6c7	658b092b-e264-49f8-813d-3d8e3f8df013	85.0
2016-12-03 19:47:45.068274	7c940af4-b13a-4c92-b221-11bcc07d9916	a6efcc3f-10f7-4d45-af30-5cf4af3a01d3	75.0
2016-12-25 19:47:45.068274	7c940af4-b13a-4c92-b221-11bcc07d9916	e56eb1ad-58fb-40c5-b65d-f4afc53b7c49	95.0
2016-11-24 19:47:45.068274	baf3fbe5-2c78-4b8b-8130-19b4a6117bb2	f9b63cc2-ad03-4b64-8c73-f45c84fee57a	85.0
2016-12-04 19:47:45.068274	baf3fbe5-2c78-4b8b-8130-19b4a6117bb2	bff3ae4d-90ac-4e1f-b252-4adf1ea50333	105.0
2016-12-24 19:47:45.068274	baf3fbe5-2c78-4b8b-8130-19b4a6117bb2	13723e4b-314f-4ae8-97f8-17fc278dfa5c	80.0
2016-12-31 19:47:45.068274	baf3fbe5-2c78-4b8b-8130-19b4a6117bb2	8527682c-5c3d-419b-a8b4-33d6fbfe3c22	85.0
2016-12-12 19:47:45.068274	803fa0e9-e163-4ba4-80df-4c30a6926864	a64e7ca7-a2ea-4f60-8611-471f20232405	85.0
2017-01-10 19:47:45.068274	d5b04e6e-905d-4e46-a28e-8ce459973c32	564c2a99-415e-45ce-a619-b94bb0f3ab8c	75.0
2016-12-14 19:47:45.068274	0e050812-6897-456d-be89-4000f567c371	8869bd5a-8b54-400d-9dda-6c78dbff4e45	65.0
2016-12-22 19:47:45.068274	0e050812-6897-456d-be89-4000f567c371	e1eab927-29d8-49e1-a6c1-0cecb0c09128	70.0
2016-11-24 19:47:45.068274	4781dbf9-2456-47f8-aec1-0445b88022d8	1629a880-148e-44e4-b9e5-e3503a9f3445	80.0
2016-12-05 19:47:45.068274	4781dbf9-2456-47f8-aec1-0445b88022d8	22e05d34-4199-4699-a762-feba5c9649e6	75.0
2016-12-23 19:47:45.068274	4781dbf9-2456-47f8-aec1-0445b88022d8	20ee4499-128b-483f-99a7-67055743fade	75.0
2016-11-25 19:47:45.068274	a7c75f48-e5d5-491f-9c5a-895b554bae74	37aafb37-421f-4d78-8164-39657bb0f333	85.0
2016-12-01 19:47:45.068274	a7c75f48-e5d5-491f-9c5a-895b554bae74	cd9a17a4-d8b5-4634-80e0-446ceae74a9d	80.0
2016-12-21 19:47:45.068274	a7c75f48-e5d5-491f-9c5a-895b554bae74	c2ca9e79-cd4d-4a26-9742-ad629d2fc8a5	80.0
2017-01-11 19:47:45.068274	a7c75f48-e5d5-491f-9c5a-895b554bae74	d03f82e2-f643-4486-aa0b-2c9fb4bb15af	75.0
2016-11-28 19:47:45.068274	a34a5a7e-45e0-4641-9f32-796ffe9e1442	6c554220-b4b9-4a21-946d-d7f97a51b876	75.0
2016-11-30 19:47:45.068274	a34a5a7e-45e0-4641-9f32-796ffe9e1442	b704bcea-112f-4dad-be43-f2b93cd576f8	70.0
2016-12-20 19:47:45.068274	a34a5a7e-45e0-4641-9f32-796ffe9e1442	822328a4-1253-4f44-8d4e-444c00c2a8a2	75.0
2016-12-20 19:47:45.068274	a34a5a7e-45e0-4641-9f32-796ffe9e1442	4368454c-1ee8-4baa-a587-463af9dbf084	70.0
2016-12-10 19:47:45.068274	5b969420-fd13-4ca0-90df-f608a0966148	c5ac8c21-4268-4ab7-aede-a24bd7202f80	80.0
2017-01-06 19:47:45.068274	5b969420-fd13-4ca0-90df-f608a0966148	f4c43696-9cd4-48fc-86c4-399e9d1a95e4	75.0
2017-01-07 19:47:45.068274	3ae96f54-8c8d-46c4-aace-c418af3c83e6	1cf1ce2d-825f-427d-88c6-1621105126e7	85.0
2016-12-04 19:47:45.068274	34f68cbe-2987-4d9b-9a89-2e629371708f	39971684-8288-4245-bcfb-0b8596949042	105.0
2016-12-21 19:47:45.068274	34f68cbe-2987-4d9b-9a89-2e629371708f	c15b9333-6f30-4ebb-8abf-e39d6355f9a6	80.0
2017-01-17 19:47:45.068274	34f68cbe-2987-4d9b-9a89-2e629371708f	90586c56-a449-47fb-bad9-a888a347844e	75.0
2016-12-02 19:47:45.068274	1e864c8e-4339-42e8-94eb-b4f7e8afa8a4	f47cc57e-9129-4630-8ce4-16e2ca1a47fe	80.0
2016-12-16 19:47:45.068274	1e864c8e-4339-42e8-94eb-b4f7e8afa8a4	bf7eb7b9-e2d7-416d-9cdd-796d55c7f8b7	80.0
2016-12-27 19:47:45.068274	1e864c8e-4339-42e8-94eb-b4f7e8afa8a4	f01ee6e3-2009-413c-821f-63206e27f2af	80.0
2017-01-05 19:47:45.068274	1e864c8e-4339-42e8-94eb-b4f7e8afa8a4	8188aa3a-6f77-4e66-a2a6-d8257c712ab5	80.0
2016-12-16 19:47:45.068274	1ab5e46e-173e-407e-a245-04dee30bd68c	eaed7973-29b9-49d0-a779-a0cbef7baf6c	80.0
2016-12-12 19:47:45.068274	22977013-0ae6-4eb5-9740-902d67b38088	0ca853fd-d948-4baa-983f-f2475ead9e37	75.0
2016-12-16 19:47:45.068274	cb8fc3ef-f295-4838-a4d5-4f0fb0dd3aca	62542bb3-c471-4f90-a7f1-55f54191620c	80.0
2016-12-02 19:47:45.068274	84803aa4-ca4c-4310-bc59-bc0d0712aa9c	e6bb5449-ed4e-4c3a-ab60-bd1414cc69dd	80.0
2016-12-10 19:47:45.068274	84803aa4-ca4c-4310-bc59-bc0d0712aa9c	eec4bf00-a26e-480a-959f-e399cbb3b559	80.0
2016-12-16 19:47:45.068274	84803aa4-ca4c-4310-bc59-bc0d0712aa9c	81fc2803-25e0-4345-a478-fa465442bf69	80.0
2017-01-04 19:47:45.068274	84803aa4-ca4c-4310-bc59-bc0d0712aa9c	58333e58-8f12-41c4-a8e0-5afaf9ae317a	85.0
2016-12-08 19:47:45.068274	48c3d7c6-75f5-4587-8430-6a4fa129ffc4	3a125456-cdb8-47fd-a9b2-a3a1fefb8f01	70.0
2016-12-13 19:47:45.068274	48c3d7c6-75f5-4587-8430-6a4fa129ffc4	663bffca-053a-4f57-96da-62d0c868bba2	65.0
2017-01-12 19:47:45.068274	48c3d7c6-75f5-4587-8430-6a4fa129ffc4	f7c89d6b-89d4-4846-8720-6ca1636c3d73	70.0
2016-11-30 19:47:45.068274	36324f7d-0300-49aa-8196-fdf350878f27	64f76d7b-c4f5-4aa7-b3d6-790eca8b3040	80.0
2016-11-23 19:47:45.068274	afc26f1e-4230-493c-a56f-b5228616e4b0	20b1d122-61a5-49ab-a04e-2bf092b180e7	85.0
2016-12-31 19:47:45.068274	afc26f1e-4230-493c-a56f-b5228616e4b0	87278c4c-83c8-4caf-a2f7-dddf9e6ef683	85.0
2016-12-27 19:47:45.068274	a28803db-f2b5-478d-84f0-c3885c12b188	c473b4c5-ae4a-42a8-9c76-7ddb91b9fe9c	75.0
2016-12-15 19:47:45.068274	cc1b1dd0-fadc-4aa0-9490-88877aa6d835	4799cc85-c8ec-4634-a962-5228491f68d9	85.0
2016-12-13 19:47:45.068274	d2149c33-d662-4b7b-9d12-ecbf5875f44c	d9a70e97-f6aa-4f72-b5d8-855f32b87015	70.0
2016-12-17 19:47:45.068274	d2149c33-d662-4b7b-9d12-ecbf5875f44c	86c4799c-41fd-4417-bd4c-c3d68d586dac	70.0
2016-12-13 19:47:45.068274	92da1ea7-2ecd-4b62-9623-5e7f163537a4	35233a3d-6651-43da-8b46-927d4001c75f	85.0
2017-01-17 19:47:45.068274	92da1ea7-2ecd-4b62-9623-5e7f163537a4	90a91c40-328f-4084-b02a-346661161c07	85.0
2016-12-01 19:47:45.068274	5b0c62e5-0644-473f-bf29-94462dd6be0e	80f90b12-2dac-4b25-b811-4f2191a659ea	85.0
2016-12-03 19:47:45.068274	5b0c62e5-0644-473f-bf29-94462dd6be0e	894d6adf-e042-4bdb-a307-f8bbed47a761	80.0
2016-12-22 19:47:45.068274	5b0c62e5-0644-473f-bf29-94462dd6be0e	c7e7fa2d-1110-4973-978f-11e84af11a5e	85.0
2016-11-29 19:47:45.068274	d2f3b19f-4ab6-4d57-b858-c3a3579f342c	4519a527-6fc3-4a31-8298-0dd0e7a8f06c	85.0
2016-12-03 19:47:45.068274	d2f3b19f-4ab6-4d57-b858-c3a3579f342c	fa7d86f5-35aa-44ae-bd91-4711cdb63640	80.0
2016-12-08 19:47:45.068274	c81f4495-44a8-42da-9aa9-2de69c8593b8	7ad770c4-4f7a-4059-9eef-20c6b9147f2f	70.0
2016-12-14 19:47:45.068274	c81f4495-44a8-42da-9aa9-2de69c8593b8	96c5ae38-22d6-4d67-8448-e7189ce465c9	65.0
2017-01-11 19:47:45.068274	c81f4495-44a8-42da-9aa9-2de69c8593b8	b2a12782-65b6-4a8d-ab62-d8271e124b0f	65.0
2016-12-08 19:47:45.068274	12955cb7-ed18-4553-ab82-8dae7f1ff232	a1e58d98-723d-4121-a6af-a33cadb2deb9	75.0
2016-12-25 19:47:45.068274	12955cb7-ed18-4553-ab82-8dae7f1ff232	60db6acc-9ee3-4d0c-855b-6534ebcc332a	95.0
2017-01-01 19:47:45.068274	12955cb7-ed18-4553-ab82-8dae7f1ff232	f184d483-57eb-4e75-80f0-40676f1fa414	90.0
2017-01-17 19:47:45.068274	659ec495-5e90-447c-878e-b877c3855f70	5364b31e-7216-4f3c-9ab8-33a697cc6994	70.0
2016-11-28 19:47:45.068274	813ae83b-226e-4f06-a885-59a973832819	148d42b0-2022-4da4-b64b-b2928fa2b817	80.0
2016-11-29 19:47:45.068274	813ae83b-226e-4f06-a885-59a973832819	6d1e9d50-2610-4783-8ee5-0f8c6cc89337	80.0
2016-12-03 19:47:45.068274	813ae83b-226e-4f06-a885-59a973832819	9ff7274a-6f28-4211-9971-7bef25a9ae61	80.0
2017-01-05 19:47:45.068274	813ae83b-226e-4f06-a885-59a973832819	5a54b9cd-0889-43ef-8dfc-cadb9f52fc1e	80.0
2016-12-03 19:47:45.068274	0dae91c6-a422-4620-b2a2-558ab22427ba	3192ecb4-6b33-46e3-9886-58aedc66bacd	85.0
2016-12-14 19:47:45.068274	0dae91c6-a422-4620-b2a2-558ab22427ba	92dd280f-5877-4632-8eaa-9fffb6cf6543	85.0
2016-12-17 19:47:45.068274	0dae91c6-a422-4620-b2a2-558ab22427ba	3db441bd-2e51-4ca3-bbbc-07f2e5820693	85.0
2016-12-26 19:47:45.068274	0dae91c6-a422-4620-b2a2-558ab22427ba	8f55d88b-d7d8-4b3b-a6ef-a3b18f3d1776	85.0
2016-11-20 19:47:45.068274	788bfe68-a93d-45df-8a3e-d6b575b389dd	ce574def-e994-4c8e-be5b-4d0799584dfd	100.0
2016-11-27 19:47:45.068274	788bfe68-a93d-45df-8a3e-d6b575b389dd	558945b1-6290-4b63-9b0f-e2071ade127d	100.0
2016-12-23 19:47:45.068274	788bfe68-a93d-45df-8a3e-d6b575b389dd	2bd88fc7-dbe9-4586-8a5d-34d4d943f25f	85.0
2016-12-08 19:47:45.068274	a751c9d9-4089-46c8-bbbd-fec14a227e3a	ed23dc60-fca1-4223-bc6a-26ec290e8996	75.0
2016-12-11 19:47:45.068274	a751c9d9-4089-46c8-bbbd-fec14a227e3a	4ad49856-12f7-4668-97da-5add7537dad6	95.0
2017-01-03 19:47:45.068274	a751c9d9-4089-46c8-bbbd-fec14a227e3a	9a826eeb-7471-42e1-ab72-b33b30255c1d	70.0
2017-01-12 19:47:45.068274	5f4ec2df-1684-4a64-8120-a467311fd771	40452322-987f-4d08-a6f1-a38abc4e0b77	80.0
2016-11-30 19:47:45.068274	d358c924-40bd-4a5a-8091-b3714eab8c3a	40439d06-80aa-48ce-aea8-b525e8443952	85.0
2016-12-11 19:47:45.068274	d358c924-40bd-4a5a-8091-b3714eab8c3a	43862ae3-f9c2-4ef2-be5b-81162e94ede4	105.0
2017-01-11 19:47:45.068274	d358c924-40bd-4a5a-8091-b3714eab8c3a	62f5de27-b5ab-4b37-8381-a55716cee7e6	85.0
2016-12-20 19:47:45.068274	d0392f37-54f5-4455-bb32-9cc892487f82	1463cca7-8a6e-45b0-9135-73c03af92343	70.0
2016-11-30 19:47:45.068274	5bf1880d-a685-4466-9d15-dfb6e5f9cf1c	88ce9bd9-eef0-48bc-b64c-97893ee7b5f2	75.0
2016-12-03 19:47:45.068274	5bf1880d-a685-4466-9d15-dfb6e5f9cf1c	f2810580-09c9-4894-99aa-acde1722170a	70.0
2016-12-08 19:47:45.068274	5bf1880d-a685-4466-9d15-dfb6e5f9cf1c	d6d404e2-683e-437f-92c3-abf7f66c5d6e	70.0
2016-12-19 19:47:45.068274	5bf1880d-a685-4466-9d15-dfb6e5f9cf1c	030fdb9e-5896-4d4e-a848-283379566dfb	75.0
2016-12-28 19:47:45.068274	f8fbd67f-5bb8-44cd-898c-6f87e5a72332	85fdbf0d-f4a2-4866-a358-5a9dff078dd9	75.0
2016-11-29 19:47:45.068274	f204ea4e-f34c-44f5-8dc5-68faf4d42cf3	cdd1673c-6a90-41ba-b63c-37ecace454b5	70.0
2016-12-07 19:47:45.068274	f204ea4e-f34c-44f5-8dc5-68faf4d42cf3	23fccd98-a6f1-4ff9-9798-03c8d5d4fc46	70.0
2016-12-22 19:47:45.068274	f204ea4e-f34c-44f5-8dc5-68faf4d42cf3	b6b650fc-372c-4dcf-89d7-28bf1b50e5ad	70.0
2016-12-29 19:47:45.068274	f204ea4e-f34c-44f5-8dc5-68faf4d42cf3	4a8da677-6b19-44f3-8a89-80f3074eea1b	70.0
2016-11-30 19:47:45.068274	72b0951d-a10c-4c66-8b1e-b9477114ac1f	01ca78ee-5a87-41d4-b6a5-86cbaa8505ab	70.0
2016-12-17 19:47:45.068274	82108d46-fdb7-4e80-ae92-c079dd56dbee	034ad6ce-81a9-4dc6-915a-96b1f0b80c0a	80.0
2017-01-14 19:47:45.068274	82108d46-fdb7-4e80-ae92-c079dd56dbee	aed13a8d-d207-47b2-9aa4-f794118720fe	85.0
2016-11-29 19:47:45.068274	54712fcc-f3a3-4067-bada-3df590d07109	aa1c1f5e-b540-419d-b792-0bf038287c1a	75.0
2017-01-06 19:47:45.068274	54712fcc-f3a3-4067-bada-3df590d07109	3b989087-b565-448e-852e-ae36c9a3288a	70.0
2016-12-15 19:47:45.068274	f6dcbfb3-c53e-44ad-877b-104c9de1164e	0b04f223-3c4b-4edb-91e3-68b713145f82	85.0
2016-12-29 19:47:45.068274	f6dcbfb3-c53e-44ad-877b-104c9de1164e	932ab258-5e9c-45e9-ab2e-7c2c311aa95d	90.0
2016-12-18 19:47:45.068274	02b1ce8e-0baa-4dc1-83d7-34a6aa71b066	4236f734-a909-4b20-940d-82b737b6de76	110.0
2016-12-06 19:47:45.068274	2838470b-58b2-4e30-9de2-97728d337cca	ab5795f7-978f-45eb-a936-3afa7da9a5d8	70.0
2017-01-05 19:47:45.068274	2838470b-58b2-4e30-9de2-97728d337cca	638a4a59-7218-40a8-b738-a5519217beed	70.0
2016-11-21 19:47:45.068274	75e5cd20-1757-4d5f-8f19-3f3b00496c1b	14589b57-5a4a-4d03-9f81-c07546017121	75.0
2016-11-21 19:47:45.068274	75e5cd20-1757-4d5f-8f19-3f3b00496c1b	a310aee9-1061-4263-9845-3e25ef730046	65.0
2016-12-09 19:47:45.068274	75e5cd20-1757-4d5f-8f19-3f3b00496c1b	53a13048-c415-455f-a16d-7973edc729ef	75.0
2016-12-26 19:47:45.068274	75e5cd20-1757-4d5f-8f19-3f3b00496c1b	c0877f4e-7fd9-44cc-8d6a-0c713b6438bd	70.0
2016-11-25 19:47:45.068274	3b900632-0a46-4262-a3cb-2305a3a8ff04	bd91e147-ac15-4b17-b296-9c15f7ad2030	80.0
2016-12-05 19:47:45.068274	3b900632-0a46-4262-a3cb-2305a3a8ff04	0f580bde-b558-4464-a195-0d75b1ab398d	85.0
2016-12-14 19:47:45.068274	3b900632-0a46-4262-a3cb-2305a3a8ff04	9998ff9b-c596-4d09-a7e4-a3b47c3d4add	85.0
2016-12-21 19:47:45.068274	3b900632-0a46-4262-a3cb-2305a3a8ff04	39e0c118-1457-4c76-97fb-d0cfd17071b1	75.0
2016-12-03 19:47:45.068274	583ed032-540e-4788-b205-09120be8cf7e	f361ecef-503f-4e97-8af4-c09faca8acb2	80.0
2016-12-10 19:47:45.068274	583ed032-540e-4788-b205-09120be8cf7e	3edc92a7-0fd5-4592-9c46-2f13a7b49310	75.0
2017-01-13 19:47:45.068274	583ed032-540e-4788-b205-09120be8cf7e	9be18ae8-2652-42ed-b433-0662587220ad	85.0
2016-11-21 19:47:45.068274	d8ae26c8-9443-4488-858e-70dee4acee9f	6d39d59f-2796-464f-adc5-6309a8c886d9	80.0
2016-11-21 19:47:45.068274	d8ae26c8-9443-4488-858e-70dee4acee9f	aaf6eed6-3d37-44d2-9236-b5ebcfafbfc1	75.0
